"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2018.02.01","X2018.02.02","X2018.02.03","X2018.02.04","X2018.02.05","X2018.02.06","X2018.02.07","X2018.02.08","X2018.02.09","X2018.02.10","X2018.02.11","X2018.02.12","X2018.02.13","X2018.02.14","X2018.02.15","X2018.02.16","X2018.02.17","X2018.02.18","X2018.02.19","X2018.02.20","X2018.02.21","X2018.02.22","X2018.02.23","X2018.02.24","X2018.02.25","X2018.02.26","X2018.02.27","X2018.02.28"
485,"HAMAKUAPOKO 485","HC&S","COOP","MA",98,20.91345401,-156.3455169,"USC00511086",NA,NA,NA,NA,0,0.413213056398285,0,0,24.5543205452005,27.7067164885427,6.76070265548993,3.03100948463043,0.45124194357252,0,2.55675578646439,0.125697257841421,0,0,15.5217940347377,26.0004895704214,0,0,23.645439374726,0.232432344224035,0,0,4.06333360787993,0.23317897480443,0.619819584597428,12.9731937348283,2.81239923188822,0.53148760284672
486.7,"HAIKU 3.2 SE","HAIKU 3.2 SE","CoCoRaHS","MA",416,20.92011989,-156.3071849,"US1HIMI0001",NA,NA,NA,NA,0,0,0,0,2.3,21.8,11.4,5.6,0,0,0,0,0,0,4.1,61,0,0,40.6,0,0,0,3,1,0,25.4,6.4,1
489,"Haiku","NWS","HydroNet-UaNet","MA",99.3648,20.9288998,-156.3225,"USC00510822","AIKH1","50A30568",NA,NA,0,0,0,0,17.018,0.508,0,1.524,0,0,0.254,0,0,0,38.608,0,0,30.226,0,0,0,0.762,0.508,0,1.524,7.112,0.508,0.762
490.7,"KUIAHA 490.7","COOP","COOP","MA",341,20.89306,-156.30306,"USC00514806",NA,NA,NA,NA,0,0.759721846561483,0,0,29.6775496140992,51.6968835796696,8.52283608471648,4.12760688622717,0.852518374384932,0.237827818377007,5.66133689921659,0.198773881577186,0.0841157858264732,0,21.4984807800087,38.2069843296346,0.282889667403659,14.2180715193227,39.6408255255639,0.263866746003938,0,0.672926286611785,6.85415528578017,4.03755771967071,6.33740134052553,23.2144107015612,5.11373373041803,4.59377742430962
492.2,"HALEHAKU 492.2","COOP","COOP","MA",210,20.91,-156.282,"USC00511016",NA,NA,NA,NA,0,0.060099935274977,0,0,19.3745266997002,3.43757607594611,6.02347899057101,5.06616736885162,0.913674501483484,0,0.231314639917376,0.0901499029124655,0.0901499029124655,0,43.1380916751943,0.0901499029124655,0.225374757281164,50.1540677811965,0,0,0,1.18382850313448,6.90014223504894,6.49079300969752,8.91540473269512,17.7004728302885,5.78899126736672,5.38594521552981
493,"HONOKOHUA 493","MAUI LAND&PINE CO","COOP","MA",38,21.00011804,-156.655505,"USC00511887",NA,NA,NA,NA,0,0.541762635094819,0,0,15.6901292852691,28.6836665263816,2.35451993354867,0.425552106613839,1.04010615399689,0.136856072894327,3.25777001465123,0.164227287473193,0,0,9.51530421171156,21.9536274773982,0.0821136437365963,0.0821136437365963,22.8109888268747,0.151839960825185,0,0,0.952330853777801,0,0.952330853777801,9.34103226717432,0.218969716630924,0
494,"HONOLUA FIELD 49 494","MAUI LAND&PINE CO","COOP","MA",61,21.010978,-156.633839,"USC00511914",NA,NA,NA,NA,NA,NA,0,0,18.6452975702099,34.0861115970009,NA,NA,NA,0.162632324884715,3.87135696807214,0.195158789861659,NA,NA,11.3074707845144,26.0884986745096,0.0975793949308293,0.0975793949308293,27.1073403421301,0.180438363582676,NA,NA,NA,0,1.13169826909267,11.1003754696857,NA,NA
497,"NAKALELE FIELD 60 497","MAUI LAND&PINE CO","COOP","MA",104,21.02511528,-156.6005068,"USC00516645",NA,NA,NA,NA,NA,NA,0,0,0,28.504802118962,NA,NA,NA,0.280559075974036,3.25448528129881,0.168335445584421,NA,NA,0,29.2342557164945,0.168335445584421,0.168335445584421,27.7753485214295,0,NA,NA,NA,0,1.12223630389614,9.70734402870163,NA,NA
499.11,"LUA MAKIKA","RAWS","RAWS","KO",335.28,20.5625,-156.5630556,"USR0000HLUA","HLUA",NA,NA,NA,0.940116078673108,0.212997661000706,0,0,24.9053371752845,1.88122126239524,0.212997661000706,0.434515228441433,0,0,0,0,0,12.074303596617,34.0681520736339,0.151680255069508,0,13.2287543030178,0.322078383870064,0.101120170046329,0,2.0176693676207,1.78079004815089,0,0.151680255069508,0,0.15168025506948,0
499.12,"KEALIALALO","RAWS","RAWS","KO",251.46,20.54361111,-156.6408333,"USR0000HKLL","KLLH1","32792006",NA,NA,0.631602468191536,0,0,0,28.6747520558957,0.189480740457468,0,0,0,0,0,0,0,7.51606937147928,28.2326303281617,0.189480740457468,0,13.7689338065755,0.189480740457468,0.1263204936383,0,1.13688444274477,0.947403702287304,0,0.189480740457468,0,0.189480740457432,0
499.13,"HAKIOAWA","RAWS","RAWS","KO",365.76,20.58027778,-156.5711111,"USR0000HHAI","HKIH1","3279159C",NA,NA,1,0,0,0,45.4,0.300000000000011,0,0,0,0,0,0,0,11.9,44.7,0.300000000000011,0,21.8,0.300000000000011,0.199999999999989,0,1.80000000000001,1.5,0,0.300000000000011,0,0.299999999999955,0
499.9,"KANELOA","RAWS","RAWS","KO",248.412,20.52222222,-156.5658333,"USR0000HKAN","KAOH1","32793370",NA,NA,0.509999999999991,0.25,0,0,2.29000000000001,2.03,0.25,0.509999999999991,0,0,0,0,0,7.11,13.46,0,0,2.59,0.199999999999989,0,0,1.30000000000001,1.19999999999999,0,0,0,0,0
511,"MAUNALOA 511","MOLOKAI RANCH CO","COOP","MO",314,21.13348648,-157.2121842,"USC00516190",NA,NA,NA,NA,0.3,0,NA,NA,NA,41.7,1.5,NA,NA,NA,NA,NA,0,0,0.8,35.8,NA,NA,NA,NA,0,0,1.3,NA,NA,NA,0,0
524,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT","ALOHA AIRLINES","NWS","MO",141,21.15514996,-157.0924625,"USW00022534","HMK",NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0.8,0.3,0,0,26.7,3,0,NA,17,0,0,0,0.5,0,15.7,9.7,1.5,0,0
536,"KAUNAKAKAI 536","MOLOKAI RANCH","COOP","MO",3,21.08876308,-157.0216311,"USC00513541",NA,NA,NA,NA,0,1.8,0,0,13.5,41.1,1.3,0,0,0,0,0,0,NA,NA,4.6,0,0,16.5,0,0,0,0,0,0,10.7,0,0
536.5,"Kaunakakai Mauka","MOLOKAI GEN HOSP","HydroNet-UaNet","MO",28.3464,21.0946007,-157.0174,NA,"KACH1","50A0F2E2",NA,NA,0,1.778,0,0,57.912,0.508,0.254,0.508,0,0,0,0,0,22.098,7.366,0,0,16.002,0,0,0,0.762,0.508,0,8.636,1.27,0,0
536.6,"KAUNAKAKAI 3.5 ESE","KAUNAKAKAI 3.5 ESE","CoCoRaHS","MO",13,21.068,-156.963,"US1HIMI0002",NA,NA,NA,NA,0,0.8,0,0,11.9,38.9,0.3,0,0.5,0,0,0,0,0,22.9,6.6,0,0,23.4,0,0,0,1,0,0.5,3.8,0,0
538,"MOLOKAI 1","RAWS","RAWS","MO",833.0184,21.115,-156.9475,"USR0000HMLK","MLKH1","487016AC",NA,NA,0,6.35,0.25,0,55.63,0.509999999999991,0,6.35000000000001,1.78,0,0.5,0,0,23.37,27.98,0,0,21,0,0,0,1.79999999999998,3.80000000000001,1.29999999999998,1.80000000000001,2.80000000000001,0,0
541.2,"Puu ALII WEST","Puu ALII WEST","RAWS","MO",1159.764,21.14083333,-156.9022222,NA,"PAFH1","32D6062E",NA,NA,2.80000000000001,2.10000000000002,0,0,59.7,0.5,0.5,20.3,1.80000000000001,0.5,1.5,0,0,20.1,23.1,0,8.09999999999997,68.8000000000001,0,0,0,2.29999999999995,0.299999999999955,10.6,26.5,19,1,10.4
550.3,"MAUNALOA 3.2 NNW","MAUNALOA 3.2 NNW","CoCoRaHS","MO",93,21.1804,-157.2319,"US1HIMI0006",NA,NA,NA,NA,0,NA,3.8,0,12.7,25.4,14.2,0,3,NA,1.8,0,0,NA,74.4,5.8,0,19.3,12.4,0,0.3,0.3,NA,0.5,0,4.6,0,0
553,"MAKAPULAPAI","RAWS","RAWS","MO",22.86,21.20333333,-156.9661111,"USR0000HMAK","MKPH1","FA9024CE",NA,NA,0,11.43,0,1.01,53.34,0,0,1.53,0,0,0,0,0,23.11,13.7,0,48.8,63.7,0,0,0.299999999999983,0.200000000000017,0,6.09999999999999,16,1.59999999999999,0,0
563,"KALAUPAPA 563","CIVIL AIR PATROL","COOP","MO",9,21.19014673,-156.9824624,"USC00512896",NA,NA,NA,NA,0.8,0.5,NA,NA,NA,NA,0.8,0,0,NA,NA,NA,0,0,39.6,10.2,NA,NA,NA,NA,10.2,12.7,0.5,NA,NA,NA,0.8,0
672.1,"Lanai City","NWS","HydroNet-UaNet","LA",498.0432,20.8262997,-156.9182,"USC00515286","LANH1",NA,NA,NA,0.254,0.508,0,0,76.454,2.794,NA,0.254,0,0,0,0,0,18.796,23.114,0,3.81,31.75,0,0.254,0,5.1,0,5.334,2.54,5.08,0,0
679,"LANAI 1","RAWS","RAWS","LA",387.096,20.87333333,-157.0063889,"USR0000HLAN","LNIH1","48702336",NA,NA,0.25,0.76,0,0,38.36,1.78,0.5,0,0,0,0,0,0,6.09999999999999,18.29,0,0,21.08,0,0,0,2.80000000000001,0.199999999999989,3.40000000000001,9.59999999999999,5.10000000000001,0,0
702.2,"HONOLULU OBSERV 702.2","USC&GEODETIC SURVEY","COOP","OA",2,21.313926,-157.999529,"USC00511918",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,1.8,NA,0,0,0,0.3,0,0,6.1,0,0,0.8
702.7,"Kapolei-Kalaeloa AP","NWS","NWS","OA",15,21.31667,-158.06667,"USW00022551","HJR",NA,NA,NA,1.8,3.3,2,9.9,2.8,0,0,0,0,0,0,0,17.3,39.1,9.7,0,0,18.3,0,0,0,0.5,0,0,3,0,0,0
702.8,"PTWC","NWS","HydroNet-UaNet","OA",1.524,21.3150005,-157.9992,NA,"PTWH1",NA,NA,NA,4.572,4.572,2.286,11.684,9.652,0.762,0,0,0,0,0,0,24.13,29.21,10.414,0.254,0.254,48.768,0,0,0,0.254,0,0,5.842,0.508,0,0
703,"HONOLULU INTERNATIONAL AIRPORT","USWB","NWS","OA",2.1,21.324,-157.9294,"USW00022521",NA,NA,NA,NA,0.8,1,0,5.8,13.7,0.5,0,0,0,0,0,0,12.2,37.1,6.9,0,0,21.1,0,0,0,0.3,0,0,3,0,0,2.3
703.1,"HONOLULU FIRE STATION 703.1, HI US","COOP","COOP","OA",1,21.3287,-157.9298,"USC00511925",NA,NA,NA,NA,0.939911655797518,6.9925131851869,0.24911864768139,0.0848444023920596,14.4609193545002,12.7,0,0,0,0,0,0,5.1,33.5,27.7,1.5,0,0.0848444023920596,15.9363414316685,0,0,0,0.3,0,1.01271826920993,4.3,0,0
705,"BERETANIA PUMP STN 705","BWS","COOP","OA",6,21.305169,-157.8522571,"USC00510211",NA,NA,NA,NA,3.6,6.6,0,6.1,17.3,0.8,0,0,0,0,0,0,5.1,36.6,20.1,0,0,27.9,0,0,0,0.3,0,0,29.7,1.5,0,0.3
705.12,"Aloha Tower","NWS","HydroNet-UaNet","OA",38.1,21.3034,-157.8627,NA,"ALOH1",NA,NA,NA,1.016,3.48651566285118,0,6.35,23.114,0.762,0,0,0,0,0,0,6.604,34.036,21.59,0,0,25.4,0,0,0,0,0,0,15.494,0,0,0
706.5,"Niuhelewai HCC JD","J_Delay","PrivateObs","OA",2,21.32180556,-157.8694722,NA,NA,NA,NA,NA,0.8,4.9,0,7.8,22.4,1.2,0,0,0,0,0,0,1.6,38.4,17.7,0,0,29.7,0,0,0,0,0,0,17.7,1.8,0,0
707.2,"EWA KALAELOA AIRPORT","LYDECKER RC","STATE","OA",14,21.30489073,-157.8305905,"USW00022551",NA,NA,NA,NA,1.8,3.3,2,9.9,2.8,0,0,0,0,0,0,0,17.3,39.1,9.7,0,0,18.3,0,0,0,0.5,0,0,3,0,0,0
707.5,"HONOLULU 2.0 SW","CoCoRaHS","CoCoRaHS","OA",12,21.3004,-157.8293,"US1HIHN0023",NA,NA,NA,NA,1,18.8,0.3,0.3,15.7,13.2,0,0,0,0,0,0,2.5,2.8,69.6,3.6,0,0.3,36.6,0,0,0,0.8,0,3,35.6,2,0.5
709,"PUNCHBOWL CRATER 709","T MEM CEMETERY","COOP","OA",108,21.31016855,-157.846146,"USC00518316",NA,NA,NA,NA,2.8,11.4,0.3,2.5,12.4,12.7,0,0,0,0,0,0,3,12.2,51.1,2.5,0,43.2,43.2,0,0,0,0.3,0.3,2.3,35.1,3.3,0.8
711.6,"ManoaRGatKanewaiFld,Honolulu","USGS","USGS","OA",11.5824,21.29322222,-157.8127222,NA,NA,NA,NA,NA,2.52155143421197,5.53206748657491,0.15034993834857,3.19139271288523,12.3662824251283,6.16268287370533,0,0,0,0,0.0357648196605436,0.621228509056458,0.637164573054824,34.7838042249017,16.1650154006931,0.069025389895162,0,21.0454685524771,11.0657554624548,0,0,1.22459949643858,0.0902099630091421,0.919268672894322,10.8181073756703,13.1266842610601,0.300167934125285,2.61479651635266
711.7,"H-1RainGageatKapiolaniAve","USGS","USGS","OA",6.096,21.28944444,-157.8155556,NA,NA,NA,NA,NA,2.14106349874747,6.08190751546984,0.119675962404285,3.70829935406259,13.8731934746833,5.09963939297253,0,0,0,0,0,0.494487197739632,2.2010062011164,34.7902374364014,17.3395594243843,0.0549430219710702,0,18.7721106352753,8.80815083295539,0,0,0.715475063173285,0.0718055774425711,0.741730796609448,14.6363815343642,9.53176515453372,0.191481539846856,0.83515102557757
712.1,"MANOA 712.1","BEAUMONT MRS J","COOP","OA",61,21.31044568,-157.8147571,"USC00516122",NA,NA,NA,NA,0.5,12.4,0.8,0,15.2,10.2,0,0,0,0,0,0,1.3,5.8,73.7,3,0,0,40.9,0,0,0,1,0,1.8,40.6,6.1,1
713,"UNIV OF HAWAII 713","UH MET DEPT","COOP","OA",24,21.29933514,-157.8167017,"USC00518815",NA,NA,NA,NA,1.8,9.9,0.5,0,14.5,18.8,0,0,0,0,0,0,2,43.9,31,0,0,0.5,36.8,0,0,0.5,0.3,0.0908166990334137,1.8,36.1,0.8,1
715,"WAIALAE KAHALA","TINKER SPENCER","COOP","OA",15,21.27433592,-157.7880917,"USC00519185",NA,NA,NA,NA,7.4,10.7,1,0,18,26.2,0,0,0,0,0,0.8,1.8,3.3,72.1,2.5,0,0,73.7,0,0,0,0.8,0,3.3,2.3,0.8,0
716,"MANOA TUN 2 716","BWS","COOP","OA",198,21.32794416,-157.7914236,"USC00516130",NA,NA,NA,NA,6.00308218270992,8.1873793400632,0,10.944628081658,37.2985337651906,0.764382253384482,5.9155403751947,0.492024528109349,0.5250275237263,0.0942547017467655,1.43064744777884,1.12917701345939,0.691599334183146,76.7464855754438,23.2901039501062,0,16.279220042262,99.1307940350623,0,0.0942547017467655,3.23479367468303,26.4870227448548,1.34247684015888,12.2315588760256,59.3272509922323,18.9424174646053,0.471273508733828,48.6089468622506
717.2,"WAIKIKI 717.2","PURINTON J","COOP","OA",3,21.27183682,-157.8180917,"USC00519397",NA,NA,NA,NA,2.92222465187633,5.67003416068869,0.233399356105482,0.0556403184801216,11.7115501768769,12.4886326981519,0.3,0,0,0,0,0,1.24219981842743,3.3,50.8,2.8,0,0.165905008847179,30.4947942822584,0,0,0,0.5,0,1.8,15.1262146646285,0.659849539885275,0
718,"PALOLO VALLEY 718","BWS","COOP","OA",302,21.32183297,-157.7717015,"USC00517664",NA,NA,NA,NA,2.5,10.9,0,8.4,26.4,0.8,0,0.5,0.8,0,1.3,1.8,1.8,73.4,16.5,0,1.3,77.7,0,0,2.5,17.3,0,7.1,32.5,19.1,0,12.4
720.6,"HONOLULU 2.7 SSE","CoCoRaHS","CoCoRaHS","OA",113,21.285,-157.7816,"US1HIHN0010",NA,NA,NA,NA,10.4,0,0.3,0,24.9,26.2,0,0,0,0,0,0,1.5,4.8,70.6,1.5,0,0,69.3,0,0,0,1.8,0,2.8,2.5,0.5,0
721,"WILHELMINA RISE 721","BWS","COOP","OA",335,21.29766804,-157.7853133,"USC00519980",NA,NA,NA,NA,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0.3,1.5,0,1.8,0,2.8,12.2,1.5,0,1.5
721.4,"Palolo Fire Stn","NWS","HydroNet-UaNet","OA",59.436,21.2996006,-157.7944,"USC00517662","PFSH1","19014414",NA,NA,2.286,6.858,0,7.62,21.082,1.524,0,0,0,0,0,2.286,0,55.118,14.478,0.254,0,42.672,0,0,0,2.286,0,2.286,19.304,1.778,0,2.286
723.4,"PAIKO DRIVE 723.4","GRUBB DL","COOP","OA",3,21.28172556,-157.7282194,"USC00517540",NA,NA,NA,NA,11.2,1.3,0,9.9,46.5,0.3,0,0,0,0,0,2.5,45.5,0,2.5,0,0,36.6,0.3,0,0.3,1.8,0.5,0,1,3.3,0,0
723.8,"Niu Valley","NWS","HydroNet-UaNet","OA",19.812,21.2896996,-157.7332,"USC00516865","NIUH1","1900D38C",NA,NA,3.048,8.128,0,3.81,15.9145088618931,0.3,0,0,0.762,0,0,0,0,24.4466772338046,10.16,0.508,0,41.148,0,0,0,4.826,0,4.318,1.27,1.778,0,0
724.19,"HAWAII KAI GC 724.19","UNOAA-NWS","COOP","OA",9,21.29889,-157.66444,"USC00511308",NA,NA,NA,NA,1.016,18.288,0,11.43,18.034,73.406,0,0.762,0,0,0.254,0.254,1.27,39.116,15.748,0,0,73.66,0,0,0,1.016,0,0,1.55558945198068,0.254,0,0
724.21,"Kamehame","NWS","HydroNet-UaNet","OA",242.316,21.3085995,-157.6791,NA,"KMHH1","190046EE",NA,NA,0.254,18.796,0,10.414,14.986,12.192,3.048,0.508,0,0,0,0,0,0,51.816,0,1.016,56.388,0.254,0,0.254,0,2.794,0.508,1.524,0.254,0,0
728.2,"PALEHUA","RAWS","RAWS","OA",722.376,21.385,-158.1041667,NA,"PLHH1","4870F55E",NA,NA,5.34,5.33,2.79,23.37,6.1,0,0,0,0,0,0.25,0,11.43,49.75,21.1,0.300000000000011,0,21.3,0,0,0,1,0.300000000000011,4.29999999999998,4.60000000000002,4.29999999999998,0,0.700000000000017
740.5,"Kunia","NWS","HydroNet-UaNet","OA",85.0392,21.3869991,-158.0358,NA,"KUNH1",NA,NA,NA,5.08,7.112,1.016,10.414,2.286,0,0.508,0,0,0,0,0,19.558,34.544,3.81,0,0,14.986,0,0,0,2.032,0.254,0,2.794,0,0,0.254
741,"EWA PLANTATION 741","EWA PLANTATION","COOP","OA",12,21.3401713,-158.0339215,"USC00510507",NA,NA,NA,NA,2.75965491948162,2.53888252592309,NA,NA,NA,1.37982745974081,0,0,0,0,0,NA,3.31158590337795,36.9793759210538,1.43502055813045,0,2.61773921488536,NA,0,0,0,0.21814493457378,0,0,8.87122733933372,0,0,0.58171982553008
742.4,"HONOULIULI PHB","FWS","RAWS","OA",1.524,21.35666667,-158.0205556,NA,"HOFH1","327BF39A",NA,NA,0.300000000000011,5.30000000000001,0.199999999999989,8.69999999999999,9.39999999999998,0,0,0,0,0,0,0,15.7,29,4.79999999999995,0,0,20.6,0,0,0,0.5,0,0,2.29999999999995,0,0,0.700000000000045
750,"WAIPAHU 750","OAHU SUGAR","COOP","OA",18,21.38683459,-158.0072536,"USC00519738",NA,NA,NA,NA,2.5,2.3,NA,NA,NA,2.5,0,0,0,NA,NA,NA,3,33.5,1.3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0
752.6,"WAIAWA PHB","FWS","RAWS","OA",1.524,21.38694444,-157.9811111,NA,"WWFH1","3274C092",NA,NA,2.5,7.09999999999997,0.300000000000011,8.10000000000002,8.09999999999997,0,8.90000000000003,0,0,0,0,0,13.6999999999999,23.7,6.29999999999995,0,0,16.3000000000001,0,0,0,1,0,0,14,0.699999999999932,0,0
764.6,"AIEA HEIGHTS 764.6","G FOWLER","COOP","OA",238,21.39488776,-157.91031,"USC00510123",NA,NA,NA,NA,2,2.8,0.8,0,33.5,7.6,0.3,6.9,0,0,0,0,4.3,36.1,41.1,2.5,0,0,20.3,0,0,0,1,0.5,2.3,9.7,3,3
764.7,"AIEA 0.7 ENE","CoCoRaHS","CoCoRaHS","OA",175,21.393,-157.9186,"US1HIHN0014",NA,NA,NA,NA,0.5,3.8,1,0.5,6.4,0,0,6.1,0,0,0,0,0,27.4,40.9,15.2,0.3,0,19.1,0,0,0,0.5,0,1.3,7.1,3.3,0.8
770,"MOANALUA 770","ROXBURGH J","COOP","OA",6,21.34794527,-157.8950332,"USC00516395",NA,NA,NA,NA,2,5.1,0.5,0,30.5,14.2,0,0,0,0,0,0,4.1,35.6,34.5,0,0,0,17,0,0,0,0,0,0.5,5.6,1.8,0
771.11,"N.HalawaValleyRGattunnel","USGS","USGS","OA",335.28,21.40488889,-157.8504444,NA,"TNLH1","DD75A524",NA,NA,3.81,4.572,0,9.398,27.178,0,19.812,0,0.508,0,1.524,0,0.762,73.152,15.494,0,6.096,89.662,0,0,3.048,23.114,0.508,25.4,36.322,9.144,0.254,83.82
771.9,"NHalawaRainGagenrHonolulu","USGS","USGS","OA",210.312,21.382,-157.9033333,NA,NA,NA,NA,NA,4.59855704705821,3.78609326182337,0.121779314177194,6.32617478533988,15.4699178259438,0.278147725139894,0.408094149818747,0.0715787089103882,0,0,0.0506213652446691,0,6.69408329558606,36.5598286342967,9.63716444760796,0,0,23.9481825224829,0.0608896570885972,0.608896570885972,0,0.906140691763779,0,1.6247490561849,10.7320266966219,6.54043105151054,0.420884382982807,6.81448998430551
772,"MoanaluaRaingagenrHonolulu","USGS","USGS","OA",103.058976,21.37823611,-157.8700306,NA,NA,NA,NA,NA,4.09240623409416,4.60044125018569,0,10.8802705100763,24.8975148916235,0.545950557601408,3.12039016567969,0.272975278800704,0.315793093009163,0,0.682552291218208,0.0658497304591105,1.80009815693524,69.7938762849598,18.5211936706653,0,2.78117527007271,62.8602192538805,0.0523941711727207,0,0.628730054072648,10.4289002554482,0.236487803263662,6.76267590233369,29.606824659654,14.0198587174322,0.54207135527928,26.1044138912024
772.1,"N.HalawaRaingagenrAiea","USGS","USGS","OA",97.536,21.39295833,-157.8908639,NA,NA,NA,NA,NA,5.04752590217146,4.15573920504381,0.133668939271133,6.94381536727793,16.980285366008,0.305303997081394,0.447937422686211,0.0785671208537694,0,0,0.0555636582651956,0,7.34764372388925,40.1292579655207,10.5780653963846,0,0,26.2863046723517,0.0668344696355666,0.668344696355666,0,0.994609519004483,0,1.78337745116552,14.941813516661,7.17899001926812,0.461976398941101,7.47980602477772
772.3,"MoanaluaRGNo.1atalt1000","USGS","USGS","OA",304.8,21.39338889,-157.8401111,NA,"MOGH1","1689664A",NA,NA,3.048,4.826,0,14.224,20.828,0,11.43,0,0.254,0,2.032,0,0.508,69.596,19.558,0,9.652,104.14,0.254,0,3.048,18.542,0.508,20.828,49.276,9.652,0.254,91.186
772.5,"Moanalua Stream","USGS","HydroNet-UaNet","OA",72.2376,21.3736,-157.8801,"USC00516400","MOAH1","1900B66A",NA,NA,2.794,3.048,0,9.906,27.686,0.508,1.016,0.254,0,0,0,0,3.048,59.182,13.97,0,0,23.368,0,0,0,0.508,0,2.54,10.922,9.906,0.762,6.604
772.6,"MoanaluaRaingagenrKaneohe","USGS","USGS","OA",350.52,21.38823333,-157.8486389,NA,NA,NA,NA,NA,4.66007267793585,4.30423166623164,0.0749358368661153,7.95693250649616,14.0728684302488,0.390250839025167,3.7859033265564,0.56980460384316,0.542813680275449,0,1.23607438469685,0.996792752149676,0.23018984563445,74.5691785443003,24.6961686460581,0.826064343405996,4.12057868367386,95.9077357411082,0.152562841250283,0.0749358368661153,1.00645988947612,16.6064440308366,0.500251102013149,10.3243644953181,73.1570815696406,18.0039146868315,0.32506138787269,36.2432780043482
773,"KAPALAMA 773","KAMEHAMEHA SCH","COOP","OA",188,21.33933391,-157.8567005,"USC00513268",NA,NA,NA,NA,3.3,6.9,0.658029368030372,0,28.8970542995601,25.4,0.3,0.3,0.5,0,0,0,0.8,7.6,51.1,1,0,0.230980598194482,29.7829432567186,0,0.3,0.5,0.3,0.125861372812717,1.63616304177417,21.6460202435664,11.4,16.5
775,"NUUANU RES 5 775","BWS","COOP","OA",125,21.339125,-157.835905,"USC00516933",NA,NA,NA,NA,11.4,5.8,0,9.4,19.1,0.8,0,0,0,0,0.3,0,0.3,55.4,24.4,0,0,78,0,0,0,3.8,0,2.5,42.2,15,0.5,14.2
777,"KALIHI RES SITE 777","BWS","COOP","OA",277,21.37516437,-157.8222555,"USC00512960",NA,NA,NA,NA,7.6,4.3,0,11.2,47,0.5,14,0.5,0.3,0,1.5,0.3,0,69.9,24.1,0,37.6,98,0,0,5.3,32.5,2.5,17.3,47.5,6.9,0,76.5
777.3,"Wilson Tunnel","NOAA-NWS","HydroNet-UaNet","OA",314.5536,21.3771,-157.8166,NA,"WITH1",NA,NA,NA,6.80648562794669,4.11586462008478,0.0591797762796665,8.59416167901038,30.2485365266455,0.407219613894835,12.5100222154888,0.549020280658398,0.565422574799797,0.0990231846252955,0.68378212735913,0.886229607298678,3.02987531503853,75.6614747809121,28.1511726955091,0.652375486547505,31.6217765216502,102.990284146796,0.0591797762796665,0.0591797762796665,0.653318884031439,14.5808806818597,1.46073598269765,11.2464396973017,64.0030772507678,12.9780605474353,0.195408659876718,8.39662892670597
780.5,"TANTALUS 2 780.5","NEWMAN N","COOP","OA",404,21.32711168,-157.8239234,"USC00518738",NA,NA,NA,NA,3.17291525150019,4.0412139078321,0.58991848670124,2.75596367934364,31.6345028544181,5.82692975936632,0.360409517328301,5.1715609986874,0.0835140508892013,0.0835140508892013,0.278380169630671,0.278380169630671,3.17081186601916,44.1580223991257,36.5427780540032,1.84349527094137,0.278380169630671,25.6666516399479,14.969181600044,0.0835140508892013,0.0835140508892013,5.73463149439182,1.01577827800722,1.65625889558758,25.8872523901714,14.9195683839483,2.62976457957566,13.1803730085781
781,"KANEOHE MAUKA 781","STATE HOSPITAL","COOP","OA",61,21.40849568,-157.8105878,"USC00513113",NA,NA,NA,NA,7.70355919829529,14.6867915580235,2.15527830680417,2.6804811416854,30.4145199975653,21.8315174177918,20.8104530534845,8.46157647793791,0.250044587933694,0.106947591554558,0.358993010047152,1.13528202603734,3.53481051228161,27.2202722247393,51.2846303339453,5.14981087033179,9.10570571006984,142.404158497645,173.063705307521,0.869510211542403,2.13795218037567,25.0650462732497,7.61791153114787,8.44554942045292,20.9137073422423,19.579917784439,0.53473795777279,18.8403852244187
781.11,"LulukuRaingageatalt","USGS","USGS","OA",67.056,21.39184444,-157.809475,NA,NA,NA,NA,NA,9.906,4.826,0,14.732,61.976,0.254,31.496,0.254,0.508,0.254,0.508,0.254,7.62,86.106,34.29,0,78.74,134.366,0,0,1.524,15.24,3.048,20.828,46.482,2.794,0,4.572
781.13,"KANEOHE 0.8 SW, HI US","CoCoRaHs","CoCoRaHs","OA",20,21.4039,-157.8017,"US1HIHN0027",NA,NA,NA,NA,2.5,7.6,0.3,0,18.5,34.8,0.3,NA,0.3,0.3,0.8,0,3.8,5.8,70.1,6.9,0,114.6,170.2,0.3,0,6.4,4.6,3.3,13.7,29.2,1.8,0
781.7,"LULUKU 781.7","NWS","COOP","OA",84,21.3873,-157.8098,"USC00515655",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.5,0.8,NA,7.9,NA,NA,NA,0,86.6,NA,0,0,NA,NA,NA,NA,NA,2.5,0,6.9
